PropertyID,PropType,taxkey,Address,CondoProject,District,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
235504,Residential,5280037000,3301 S 68TH ST,,11,4380,Ranch,Aluminum/Vinyl,1,1954,5,1002,1,3,1,NULL,6600,6/20/2019,150000
235527,Residential,5280060000,3386 S 69TH ST,,11,4380,Ranch,Aluminum/Vinyl,1,1955,5,1002,1,3,1,NULL,5750,8/9/2019,160000
235558,Residential,5280091000,3323 S 69TH ST,,11,4310,Ranch,Brick,1,1955,5,1019,1,3,2,NULL,5500,9/9/2019,168500
235578,Residential,5280111000,3255 S 69TH ST,,11,4310,Ranch,Brick,1,1954,5,926,1,3,1,NULL,5500,4/2/2019,168700
235582,Residential,5280115000,3281 S 69TH ST,,11,4310,Ranch,Aluminum/Vinyl,1,1955,5,984,1,3,1,NULL,5500,10/1/2019,154900
235586,Residential,5280119000,3282 S 70TH ST,,11,4310,Ranch,Aluminum/Vinyl,1,1954,5,999,1,3,1,1,5400,3/15/2019,139000
235588,Residential,5280121000,3268 S 70TH ST,,11,4310,Ranch,Aluminum/Vinyl,1,1955,5,984,1,3,1,NULL,5400,4/19/2019,149900
235596,Residential,5280129000,3208--A S 70TH ST,,11,4310,Duplex N/S,Masonry/Frame,2,1955,8,1755,2,4,2,NULL,5400,12/6/2019,131000
235602,Residential,5280135000,6926 W MORGAN AV,,11,4310,Duplex N/S,Brick,1.5,1957,9,2026,2,5,2,NULL,7750,5/31/2019,235500
235614,Residential,5280211000,7038 W LAKEFIELD DR,,11,4310,Ranch,Brick,1,1955,4,1093,1,2,1,NULL,6240,7/31/2019,152000
235669,Residential,5280266000,7016 W VERONA CT,,11,4310,Ranch,Brick,1,1955,4,1093,1,2,1,1,6480,4/30/2019,167000
235677,Residential,5280274000,7017 W VERONA CT,,11,4310,Ranch,Brick,1,1955,5,1150,1,3,1,NULL,6625,8/1/2019,145000
235709,Residential,5280501000,7113 W VERONA CT,,11,4310,Ranch,Brick,1,1956,5,1019,1,3,1,1,6875,8/14/2019,135600
235719,Residential,5280601000,7210 W LAKEFIELD DR,,11,4310,Duplex N/S,Brick,1.5,1955,8,1815,2,3,2,NULL,7080,11/14/2019,209900
235722,Residential,5280604000,7209 W LAKEFIELD DR,,11,4310,Ranch,Masonry/Frame,1,1953,6,1113,1,4,1,1,5712,3/8/2019,169900
235722,Residential,5280604000,7209 W LAKEFIELD DR,,11,4310,Ranch,Masonry/Frame,1,1953,6,1113,1,4,1,1,5712,3/4/2019,169900
235726,Residential,5280608000,3201 S 72ND ST,,11,4310,Cape Cod,Brick,1,1953,5,1296,1,3,1,NULL,5593,2/28/2019,148900
235763,Residential,5280645000,3152 S 72ND ST,,11,4310,Colonial,Aluminum/Vinyl,2,1953,5,1427,1,3,1,1,5376,7/9/2019,183873
235777,Residential,5280659000,3320 S HONEY CREEK DR,,11,4310,Cape Cod,Aluminum/Vinyl,1,1953,8,1602,1,4,2,NULL,5640,4/26/2019,220000
235786,Residential,5280702000,3200 S 76TH ST,,11,4340,Triplex,Brick,2,1958,11,2530,3,5,3,NULL,7939,12/3/2019,226000
235808,Residential,5280724000,7409 W HONEY CREEK DR,,11,4310,Ranch,Brick,1,1957,6,1284,1,3,1,NULL,7686,3/25/2019,150000
235808,Residential,5280724000,7409 W HONEY CREEK DR,,11,4310,Ranch,Brick,1,1957,6,1284,1,3,1,NULL,7686,7/8/2019,175000
235824,Residential,5280740000,7412 W BURDICK AV,,11,4310,Ranch,Brick,1,1956,5,942,1,3,1,NULL,6820,6/20/2019,137000
235826,Residential,5280742000,7428 W BURDICK AV,,11,4310,Ranch,Aluminum/Vinyl,1,1956,5,1090,1,3,1,NULL,6758,5/17/2019,180000
235844,Residential,5280760000,7420 W OHIO AV,,11,4310,Ranch,Aluminum/Vinyl,1,1956,5,1073,1,3,1,NULL,7245,8/23/2019,210000
235858,Residential,5280774000,3348 S 73RD ST,,11,4310,Ranch,Aluminum/Vinyl,1,1956,5,958,1,3,1,NULL,7320,3/29/2019,189000
235870,Residential,5280787000,7437 W RIVER BEND DR,,11,4310,Ranch,Aluminum/Vinyl,1,1956,5,1126,1,3,1,NULL,7260,5/15/2019,174000
235880,Residential,5280797000,7318 W VERONA CT,,11,4310,Ranch,Brick,1,1956,5,926,1,3,1,NULL,7620,7/15/2019,170000
235884,Residential,5280801000,7305 W HOLT CT,,11,4310,Ranch,Brick,1,1956,5,994,1,3,1,NULL,7560,8/9/2019,167000
235928,Residential,5280850000,3412 S 76TH ST,,11,4340,Duplex N/S,Brick,1.5,1957,9,2252,2,5,3,NULL,7320,8/2/2019,257500
235934,Residential,5280856000,3460-3462 S 76TH ST,,11,4340,Duplex N/S,Aluminum/Vinyl,1.5,1957,9,1904,2,5,2,NULL,7320,2/27/2019,198500
235948,Residential,5280870000,3353 S 75TH ST,,11,4310,Ranch,Brick,1,1956,5,1251,1,3,1,1,7320,8/20/2019,175000
235955,Residential,5280877000,3400 S 75TH ST,,11,4310,Ranch,Brick,1,1956,5,1066,1,3,1,NULL,9240,9/23/2019,156500
235972,Residential,5280894000,7300 W MORGAN AV,,11,4310,Ranch,Brick,1,1956,6,1216,1,3,1,NULL,8000,6/28/2019,162000
236007,Lg Apartment,5281109000,7318 W FERNWOOD CR,,11,6820,AP1 (Conventional Apt with 4-6 Units),Brick,2,1960,0,3876,4,2,NULL,NULL,10956,2/28/2019,315000
236013,Lg Apartment,5281115000,7328 W HONEY CREEK DR,,11,6820,AP1 (Conventional Apt with 4-6 Units),Brick,2,1959,0,4050,4,2,NULL,NULL,9797,7/19/2019,306000
236013,Lg Apartment,5281115000,7328 W HONEY CREEK DR,,11,6820,AP1 (Conventional Apt with 4-6 Units),Brick,2,1959,0,4050,4,2,NULL,NULL,9797,7/19/2019,306000
236040,Residential,5290011000,3331 S 65TH ST,,11,4380,Ranch,Aluminum/Vinyl,1,1954,5,904,1,3,1,NULL,4928,6/10/2019,120000
236163,Residential,5290605000,3336 S 66TH ST,,11,4380,Ranch,Aluminum/Vinyl,1,1954,5,867,1,3,1,NULL,7102,8/29/2019,173000
236171,Residential,5290613000,3369 S 65TH ST,,11,4380,Cape Cod,Aluminum/Vinyl,1,1953,6,1604,1,4,1,NULL,9800,6/10/2019,220000
236180,Residential,5290622000,3319 S 66TH ST,,11,4380,Ranch,Aluminum/Vinyl,1,1954,6,1290,1,3,1,NULL,8040,4/15/2019,133200
236249,Residential,5290829000,6101 W BURDICK AV,,11,4380,Ranch,Aluminum/Vinyl,1,1953,5,879,1,3,1,1,13068,9/6/2019,160000
236251,Residential,5290831000,6108 W BURDICK AV,,11,4380,Ranch,Aluminum/Vinyl,1,1953,5,879,1,3,1,1,6970,12/13/2019,147000
236254,Residential,5290834000,6212 W BURDICK AV,,11,4380,Ranch,Aluminum/Vinyl,1,1953,5,879,1,3,1,1,6264,1/16/2019,132000
236310,Residential,5290890000,6560 W OHIO AV,,11,4380,Ranch,Aluminum/Vinyl,1,1953,5,879,1,3,1,1,10004,7/29/2019,156000
236328,Residential,5290908000,6552 W BURDICK AV,,11,4380,Ranch,Aluminum/Vinyl,1,1953,5,879,1,3,1,1,6960,10/14/2019,145000
236341,Residential,5290921000,6563 W EUCLID AV,,11,4380,Ranch,Aluminum/Vinyl,1,1953,6,1459,1,3,1,1,7200,11/13/2019,174900
236356,Residential,5290936000,6341 W EUCLID AV,,11,4380,Ranch,Aluminum/Vinyl,1,1953,5,879,1,3,1,1,8040,11/8/2019,170000
236390,Residential,5291011000,3409 S 67TH ST,,11,4380,Ranch,Aluminum/Vinyl,1,1953,6,1242,1,2,1,NULL,6200,4/14/2019,164000
236414,Residential,5291035000,3409 S 65TH ST,,11,4380,Ranch,Aluminum/Vinyl,1,1953,4,672,1,2,1,NULL,7250,7/2/2019,96900
236420,Residential,5291041000,3432 S 65TH ST,,11,4380,Ranch,Aluminum/Vinyl,1,1953,5,864,1,3,1,NULL,8500,5/31/2019,138000
236443,Residential,5291064000,3424 S 63RD ST,,11,4380,Ranch,Aluminum/Vinyl,1,1953,4,672,1,2,1,NULL,5600,12/13/2019,98500
236464,Residential,5291085000,3457 S 61ST ST,,11,4380,Ranch,Aluminum/Vinyl,1,1953,4,672,1,2,1,NULL,6000,11/1/2019,100600
236482,Residential,5291103000,6205 W VERONA CT,,11,4380,Ranch,Aluminum/Vinyl,1,1953,5,864,1,3,1,NULL,8245,8/19/2019,125500
236494,Residential,5291115000,3423 S 60TH ST,,11,4380,Ranch,Aluminum/Vinyl,1,1953,5,864,1,3,1,NULL,6000,8/27/2019,94500
236506,Residential,5291127000,3456 S 61ST ST,,11,4380,Ranch,Aluminum/Vinyl,1,1953,6,1440,1,2,1,NULL,6000,12/13/2019,138000
236524,Residential,5291147000,6629 W VERONA CT,,11,4380,Ranch,Aluminum/Vinyl,1,1953,4,888,1,2,1,NULL,6200,5/29/2019,121000
236573,Residential,5291308000,3138 S 67TH CT,,11,4380,Ranch,Masonry/Frame,1,1955,5,1025,1,3,1,NULL,10152,10/18/2019,167500
236611,Residential,5291501000,3355 S 60TH ST,,11,4380,Ranch,Aluminum/Vinyl,1,1953,6,956,1,3,1,NULL,7280,7/5/2019,158000
236662,Residential,5300108000,3253 S 57TH ST,,11,4420,Ranch,Brick,1,1955,6,915,1,3,1,NULL,6655,7/18/2019,149400
236711,Residential,5300518000,3169 S 54TH ST,,11,4420,Ranch,Aluminum/Vinyl,1,1950,4,692,1,2,1,NULL,5040,8/29/2019,68000
236717,Residential,5300524000,3137 S 54TH ST,,11,4420,Cape Cod,Brick,1,1952,5,1343,1,3,2,1,5040,7/17/2019,153000
236735,Residential,5300542000,3271 S 54TH ST,,11,4420,Cape Cod,Aluminum/Vinyl,1.5,1954,6,1318,1,4,1,NULL,5040,2/28/2019,145000
236736,Residential,5300543000,3267 S 54TH ST,,11,4420,Cape Cod,Aluminum/Vinyl,1.5,1954,6,1078,1,4,1,NULL,5040,9/30/2019,173500
236750,Residential,5300601000,3475 S 57TH ST,,11,4420,Ranch,Stone,1,1953,6,1465,1,3,1,NULL,6160,3/20/2019,140000
236751,Residential,5300602000,5710 W MORGAN AV,,11,4420,Cape Cod,Brick,1,1952,5,1521,1,3,1,NULL,5280,5/10/2019,169900
236775,Residential,5300716000,3425 S 54TH ST,,11,4420,Ranch,Aluminum/Vinyl,1,1957,5,1053,1,3,1,NULL,5760,8/27/2019,171000
236806,Residential,5300747000,3333 S 53RD ST,,11,4420,Colonial,Aluminum/Vinyl,2,1956,6,1378,1,3,1,1,6800,3/22/2019,193500
236808,Residential,5300749000,3321 S 53RD ST,,11,4420,Ranch,Aluminum/Vinyl,1,1956,5,1033,1,3,1,NULL,6800,9/18/2019,162500
236821,Residential,5300762000,3343 S 52ND ST,,11,4420,Ranch,Aluminum/Vinyl,1,1957,4,984,1,2,1,NULL,6500,8/5/2019,135000
236833,Residential,5300805000,3340 S 55TH ST,,11,4420,Colonial,Aluminum/Vinyl,2,1954,7,1712,1,3,1,1,6750,2/28/2019,202000
236836,Residential,5300808000,3360 S 55TH ST,,11,4420,Ranch,Aluminum/Vinyl,1,1956,4,857,1,2,1,NULL,6750,6/27/2019,149000
236854,Residential,5300903000,5517 W HOLT AV,,11,4420,Ranch,Brick,1,1956,4,1225,1,2,1,NULL,7500,7/19/2019,157000
236877,Residential,5301021000,3201 S 57TH ST,,11,4420,Ranch,Aluminum/Vinyl,1,1952,4,729,1,2,1,NULL,4760,9/26/2019,84900
236912,Residential,5301058000,3119 S 56TH ST,,11,4420,Residence O/S,Aluminum/Vinyl,1,1927,4,1028,1,2,1,NULL,5440,7/22/2019,169900
236916,Residential,5301062000,3143 S 56TH ST,,11,4420,Ranch,Aluminum/Vinyl,1,1957,5,999,1,3,1,NULL,5440,7/16/2019,175000
236946,Residential,5301097000,3216 S 56TH ST,,11,4420,Cottage,Block,1,1942,5,862,1,2,1,NULL,6750,6/13/2019,90000
236951,Residential,5301102000,3245 S 55TH ST,,11,4420,Colonial,Brick,2,1947,6,1349,1,3,1,1,9585,5/10/2019,178000
236960,Residential,5301112000,3163 S 55TH ST,,11,4420,Ranch,Aluminum/Vinyl,1,1939,4,712,1,2,1,NULL,5400,5/13/2019,124000
237031,Residential,5301189000,3313 S 51ST ST,,11,4420,Ranch,Brick,1,1956,5,1152,1,3,1,NULL,6760,11/22/2019,165000
237039,Commercial,5301202000,5160 W FOREST HOME AV,,11,6288,Store Building - Multiple Tenants,Concrete Block,1,1965,NULL,3255,2,NULL,NULL,NULL,13182,1/28/2019,285000
237046,Residential,5301211100,5410 W MORGAN AV,,11,4420,Ranch,Stone,1,1953,5,1094,1,3,2,NULL,5400,2/19/2019,174900
237074,Residential,5301241000,3420 S 57TH ST,,11,4420,Cape Cod,Aluminum/Vinyl,1,1940,5,1065,1,3,2,NULL,10800,1/16/2019,158500
237085,Residential,5301307000,3365 S 58TH ST,,11,4420,Ranch,Aluminum/Vinyl,1,1952,5,920,1,3,1,NULL,5808,11/21/2019,150600
237091,Residential,5301313000,3356 S 60TH ST,,11,4420,Ranch,Aluminum/Vinyl,1,1952,5,924,1,3,1,NULL,5808,12/6/2019,100000
237093,Residential,5301315000,3344 S 60TH ST,,11,4420,Ranch,Aluminum/Vinyl,1,1952,4,755,1,2,1,NULL,5808,6/24/2019,130000
237124,Residential,5301410000,3259 S 53RD ST,,11,4420,Cape Cod,Aluminum/Vinyl,1.5,1954,9,1954,1,6,2,NULL,8160,4/26/2019,200000
237142,Condominium,5301562000,"3239 S 58TH ST, Unit 102",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,5,1048,1,2,2,NULL,1,5/10/2019,67100
237154,Condominium,5301574000,"3239 S 58TH ST, Unit 114",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,4,1048,1,2,2,NULL,1,5/10/2019,72000
237162,Condominium,5301582000,"3239 S 58TH ST, Unit 206",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,4,1048,1,2,2,NULL,1,6/27/2019,75500
237163,Condominium,5301583000,"3239 S 58TH ST, Unit 207",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,4,1030,1,2,2,NULL,1,11/14/2019,82300
237170,Condominium,5301590000,"3239 S 58TH ST, Unit 214",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,4,1048,1,2,2,NULL,1,6/7/2019,73000
237175,Condominium,5301595000,"3239 S 58TH ST, Unit 303",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,5,1048,1,2,2,NULL,1,12/16/2019,79000
237185,Condominium,5301605000,"3239 S 58TH ST, Unit 313",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,4,1048,1,2,2,NULL,1,9/9/2019,77500
237195,Residential,5301632000,3221 S 56TH ST,,11,4420,Colonial,Aluminum/Vinyl,2,1996,5,1706,1,3,1,1,5440,3/18/2019,215000
237209,Residential,5309974000,5803 W HOLT AV,,11,4420,Ranch,Aluminum/Vinyl,1,1954,5,945,1,3,1,1,5406,5/22/2019,140500
237227,Residential,5309997000,3130 S 60TH ST,,11,4420,Cape Cod,Brick,1,1946,5,1090,1,3,1,NULL,5715,10/25/2019,125000
237291,Residential,5310207100,5005 W FOREST HOME AV,,11,4420,Ranch,Brick,1,1955,5,925,1,3,1,NULL,5580,4/2/2019,133000
237293,Residential,5310209100,4945 W FOREST HOME AV,,11,4420,Cape Cod,Brick,1,1920,12,3304,1,4,2,1,8670,9/3/2019,221000
237304,Residential,5310310000,3158 S 50TH ST,,11,4420,Cape Cod,Aluminum/Vinyl,1.5,1953,6,1434,1,4,2,1,5600,3/22/2019,173000
237325,Residential,5310331000,3263 S 50TH ST,,11,4420,Cape Cod,Brick,1.5,1953,6,1629,1,3,1,1,8750,7/26/2019,180000
237329,Residential,5310335000,3216 S 50TH ST,,11,4420,Cape Cod,Aluminum/Vinyl,1,1953,6,1067,1,4,1,NULL,5600,4/16/2019,142000
237339,Residential,5310345000,3282 S 50TH ST,,11,4420,Duplex N/S,Aluminum/Vinyl,1.5,1953,9,2071,2,5,2,NULL,7800,9/6/2019,204900
237353,Lg Apartment,5310407000,3145 S 47TH ST,,11,6830,AP2 (Conventional Apt with 7-11 Units),Brick,2,1952,0,4448,8,1,NULL,NULL,10750,5/31/2019,410000
237375,Residential,5310429000,3156-3158 S 49TH ST,,11,4420,Duplex N/S,Aluminum/Vinyl,2,1952,8,1708,2,4,2,NULL,5000,9/20/2019,175000
237399,Lg Apartment,5310453000,3250 S 49TH ST,,11,6830,AP2 (Conventional Apt with 7-11 Units),Brick,2,1952,0,4448,8,1,NULL,NULL,11000,11/1/2019,485000
237408,Residential,5310501000,3209 S 43RD ST,,11,4410,Cape Cod,Brick,1,1953,4,1078,1,2,1,1,5160,6/25/2019,175300
237423,Residential,5310608000,3149 S 43RD ST,,11,4410,Tudor,Brick,1.5,1931,6,1789,1,3,2,NULL,5280,7/11/2019,198900
237450,Residential,5319895000,4501 W OKLAHOMA AV,,11,4420,Duplex N/S,Masonry/Frame,2,1953,10,2852,2,6,2,NULL,4760,6/7/2019,227000
237483,Residential,5319954000,3173 S 49TH ST,,11,4420,Milwaukee Bungalow,Brick,1,1927,6,1218,1,3,1,NULL,3636,11/22/2019,143500
237504,Residential,5320007000,3520 W SUNBURY CT,,11,4410,Tudor,Brick,2,1933,7,1572,1,3,1,1,4800,4/18/2019,230000
237578,Residential,5320084000,3425 S PRINCETON AV,,11,4410,Colonial,Stone,2,1939,6,1844,1,3,1,1,5056,6/10/2019,240000
237593,Residential,5320099000,3360-3362 S 37TH ST,,11,4410,Duplex O/S,Stone,1.5,1937,9,2243,2,4,2,NULL,4800,6/14/2019,231500
237641,Residential,5320147000,3448 S 39TH ST,,11,4410,Ranch,Stone,1,1939,5,1044,1,2,1,NULL,5040,6/28/2019,174000
237684,Residential,5320247000,3748 W LAKEFIELD DR,,11,4410,Cape Cod,Stone,1,1953,6,1686,1,3,1,NULL,11456,11/12/2019,179900
237722,Residential,5320285000,3215 S 38TH ST,,11,4410,Colonial,Masonry/Frame,2,1952,7,1856,1,3,1,1,6760,7/15/2019,225000
237734,Residential,5320297000,3230 S 36TH ST,,11,4410,Colonial,Masonry/Frame,2,1954,6,1658,1,3,1,1,5952,9/25/2019,199800
237761,Residential,5320324000,3209 S 35TH ST,,11,4400,Duplex N/S,Brick,1.5,1957,9,1970,2,5,2,NULL,5250,11/14/2019,172000
237762,Lg Apartment,5320325000,3201 S 35TH ST,,11,6840,AP1 (Conventional Apt with 4-6 Units),Brick,2,1952,0,3878,4,2,NULL,NULL,8250,7/19/2019,303000
237771,Residential,5320334000,3178 S 37TH ST,,11,4410,Cape Cod,Brick,1.5,1951,5,1560,1,3,2,NULL,6350,5/15/2019,202500
237784,Residential,5320347000,3179 S 36TH ST,,11,4410,Cape Cod,Stone,1,1951,5,1167,1,3,1,NULL,6350,4/26/2019,170000
237789,Residential,5320352000,3735 W LAKEFIELD DR,,11,4410,Ranch,Stone,1,1951,4,951,1,2,1,NULL,6713,4/18/2019,138000
237792,Residential,5320355000,3164 S 38TH ST,,11,4410,Cape Cod,Brick,1,1952,5,1233,1,3,1,NULL,6800,10/31/2019,170000
237798,Residential,5320361000,3216 S 38TH ST,,11,4410,Cape Cod,Brick,1,1951,7,1371,1,4,1,1,6600,8/19/2019,175000
237802,Residential,5320365000,3223 S 37TH ST,,11,4410,Cape Cod,Brick,1,1952,4,1219,1,3,2,NULL,6550,11/7/2019,182000
237810,Residential,5320373000,3159 S 37TH ST,,11,4410,Cape Cod,Brick,1.5,1951,6,1859,1,4,2,NULL,6850,1/3/2019,170000
237829,Residential,5320417000,3174 S 40TH ST,,11,4410,Cape Cod,Frame,1,1937,6,1401,1,4,1,1,4920,3/25/2019,205000
237883,Residential,5320472000,3121 S 41ST ST,,11,4410,Cape Cod,Brick,1,1937,5,1021,1,3,1,NULL,4800,5/14/2019,165400
237914,Residential,5320504000,3213 S 42ND ST,,11,4410,Tudor,Masonry/Frame,2,1937,6,1244,1,3,1,1,4879,11/22/2019,220000
237956,Residential,5330007000,3158 S 34TH ST,,11,4400,Ranch,Brick,1,1951,4,962,1,2,1,NULL,6336,8/26/2019,155000
238003,Residential,5330213000,3166 S 32ND ST,,11,4400,Cape Cod,Brick,1,1950,5,1197,1,3,1,NULL,4800,6/18/2019,160000
238038,Residential,5330248000,3139 W DRURY LA,,11,4400,Ranch,Stone,1,1948,4,1080,1,2,1,NULL,4800,7/3/2019,137000
238071,Residential,5330281000,3220 W LAKEFIELD DR,,11,4400,Cape Cod,Brick,1,1955,5,1359,1,3,1,1,4920,8/8/2019,168750
238103,Residential,5330314000,3330 W RUSKIN ST,,11,4400,Cape Cod,Aluminum/Vinyl,1,1949,5,1151,1,3,1,NULL,4800,3/28/2019,142000
238169,Residential,5330421000,3353 W LAKEFIELD DR,,11,4400,Cape Cod,Brick,1,1950,6,1495,1,4,2,NULL,5400,11/12/2019,192500
238191,Residential,5330701000,3113-3115 W OKLAHOMA AV,,11,4400,Townhouse,Brick,2,1944,10,1848,2,4,2,NULL,7200,6/12/2019,177000
238209,Residential,5330719000,3143 S 30TH ST,,11,4400,Cape Cod,Brick,1,1951,5,1209,1,3,1,NULL,4800,5/28/2019,136100
238211,Residential,5330721000,3153 S 30TH ST,,11,4400,Cape Cod,Brick,1,1950,6,1431,1,3,1,NULL,4800,5/20/2019,125000
238217,Residential,5330727000,3178 S 31ST ST,,11,4400,Colonial,Masonry/Frame,2,1937,6,1280,1,3,1,NULL,4800,7/10/2019,172000
238240,Residential,5330750000,3157 S 29TH ST,,11,4400,Duplex O/S,Brick,2,1938,9,2215,2,4,2,1,4800,8/19/2019,194200
238268,Residential,5330779000,3181 S 28TH ST,,11,4400,Ranch,Stone,1,1948,4,1057,1,2,1,NULL,4800,10/2/2019,142000
238269,Residential,5330780000,3178 S 29TH ST,,11,4400,Colonial,Aluminum/Vinyl,2,1946,6,1378,1,3,1,1,4800,6/14/2019,206000
238274,Residential,5330785000,3152 S 29TH ST,,11,4400,Cape Cod,Brick,1,1947,4,953,1,2,1,NULL,4800,9/23/2019,169000
238290,Residential,5330801000,3162 S 28TH ST,,11,4400,Cape Cod,Brick,1.5,1937,5,1167,1,2,1,1,4800,9/4/2019,124100
238302,Residential,5330816000,3214 S 30TH ST,,11,4400,Ranch,Aluminum/Vinyl,1,1949,4,1028,1,2,1,NULL,8720,3/29/2019,146000
238315,Residential,5330904000,3367 W RUSKIN ST,,11,4400,Ranch,Brick,1,1950,5,1030,1,2,1,NULL,5760,9/27/2019,144900
238341,Residential,5330929000,3366 S 35TH ST,,11,4400,Cape Cod,Brick,1,1952,5,1743,1,3,2,1,8680,6/3/2019,191500
238349,Residential,5331003000,3222-3224 W MORGAN AV,,11,4400,Duplex N/S,Brick,2,1958,10,2456,2,6,2,NULL,5500,10/25/2019,212000
238402,Residential,5331060000,3117 W DRURY LA,,11,4400,Ranch,Brick,1,1956,5,1334,1,3,1,1,4920,6/7/2019,163000
238417,Residential,5339987000,3377 S 34TH ST,,11,4400,Duplex N/S,Brick,1,1955,8,2295,2,4,2,1,7958,8/27/2019,235000
238452,Residential,5340045000,3357 S 25TH ST,,13,4360,Ranch,Brick,1,1954,5,962,1,3,1,NULL,4800,11/13/2019,155000
238462,Residential,5340055000,3301 S 25TH ST,,13,4360,Cape Cod,Brick,1,1954,6,1095,1,4,1,NULL,6000,10/3/2019,150000
238528,Residential,5340229000,2091 W OKLAHOMA AV,,13,4360,Ranch,Aluminum/Vinyl,1,1942,4,760,1,2,1,NULL,5640,3/26/2019,119900
238530,Residential,5340231100,2079 W OKLAHOMA AV,,13,4360,Colonial,Aluminum/Vinyl,2,1942,5,1088,1,2,1,NULL,7467,8/2/2019,149500
238537,Residential,5340238000,3156 S 21ST ST,,13,4360,Colonial,Aluminum/Vinyl,2,1941,6,1272,1,3,1,1,5400,2/22/2019,81425
238562,Residential,5340263000,3239 S 21ST ST,,13,4360,Colonial,Aluminum/Vinyl,2,1941,5,1088,1,2,1,NULL,5400,9/20/2019,155000
238565,Residential,5340266000,3257 S 21ST ST,,13,4360,Ranch,Aluminum/Vinyl,1,1941,4,826,1,2,1,NULL,5400,3/19/2019,135000
238568,Residential,5340269000,3275 S 21ST ST,,13,4360,Ranch,Aluminum/Vinyl,1,1941,4,755,1,2,1,NULL,5400,2/19/2019,140000
238576,Residential,5340277000,3232 S 22ND ST,,13,4360,Colonial,Aluminum/Vinyl,2,1940,5,1056,1,2,1,NULL,5400,10/30/2019,132000
238589,Commercial,5340409000,3158 S 27TH ST,,13,6286,Sit Down Restaurant,Concrete Block,2,1949,0,4291,2,4,NULL,NULL,4800,7/22/2019,167500
238630,Residential,5340450000,3147 S 25TH ST,,13,4360,Ranch,Brick,1,1950,5,1202,1,3,1,NULL,6000,1/25/2019,125300
238640,Residential,5340460000,2431 W OKLAHOMA AV,,13,4360,Ranch,Stone,1,1949,6,1372,1,2,1,NULL,5160,9/27/2019,133500
238659,Residential,5340479000,3145 S 24TH ST,,13,4360,Duplex O/S,Aluminum/Vinyl,1.5,1929,10,1837,2,4,2,NULL,4800,7/31/2019,184000
238672,Residential,5340492000,3126 S 24TH ST,,13,4360,Colonial,Aluminum/Vinyl,2,1942,5,1105,1,2,1,NULL,4800,10/31/2019,97300
238706,Residential,5340526000,3162 S 23RD ST,,13,4360,Ranch,Aluminum/Vinyl,1,1942,5,995,1,2,1,NULL,4850,10/25/2019,136000
238707,Residential,5340527000,3166 S 23RD ST,,13,4360,Ranch,Aluminum/Vinyl,1,1945,4,826,1,2,1,NULL,4850,6/7/2019,102000
238752,Residential,5340572000,3264 S 24TH ST,,13,4360,Ranch,Aluminum/Vinyl,1,1947,4,728,1,2,1,NULL,4800,8/14/2019,135000
238753,Residential,5340573000,3270 S 24TH ST,,13,4360,Ranch,Aluminum/Vinyl,1,1946,4,826,1,2,1,NULL,5760,5/17/2019,140500
238758,Residential,5340578000,3251 S 23RD ST,,13,4360,Cape Cod,Brick,1,1949,5,1382,1,3,1,NULL,4800,7/25/2019,152000
238778,Residential,5340598000,3254 S 25TH ST,,13,4360,Cape Cod,Brick,1,1949,4,1334,1,2,1,NULL,4800,5/23/2019,151000
238783,Residential,5340603000,3265 S 24TH ST,,13,4360,Ranch,Aluminum/Vinyl,1,1948,4,686,1,2,1,NULL,4800,5/10/2019,102500
238787,Residential,5340607000,3245 S 24TH ST,,13,4360,Duplex N/S,Brick,1.5,1952,9,2261,2,5,2,NULL,4800,5/29/2019,83000
238811,Residential,5340631000,3267 S 25TH ST,,13,4360,Ranch,Aluminum/Vinyl,1,1945,4,758,1,2,1,NULL,4800,6/27/2019,136500
238831,Residential,5340654000,3261 S 26TH ST,,13,4360,Ranch,Aluminum/Vinyl,1,1950,4,704,1,2,1,NULL,4800,8/30/2019,68000
238852,Residential,5340801000,3403 S 20TH ST,,13,4360,Ranch,Asphalt/Other,1,1947,4,672,1,2,1,NULL,5400,8/22/2019,70000
238860,Residential,5340809000,3451 S 20TH ST,,13,4360,Ranch,Aluminum/Vinyl,1,1947,4,672,1,2,1,NULL,4860,4/30/2019,93000
238867,Commercial,5340912000,3340 S 27TH ST,,13,6417,"Bank, Savings & Loan",Brick,1,1984,NULL,4050,3,NULL,NULL,NULL,16386,10/30/2019,975000
238906,Residential,5350021000,3418 S 18TH ST,,13,4520,Residence O/S,Aluminum/Vinyl,1,1914,5,828,1,1,1,NULL,4800,10/18/2019,139900
238920,Residential,5350035000,3404 S 19TH ST,,13,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1928,6,1199,1,4,1,NULL,3660,5/24/2019,145000
